assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame,franchise_id
39,11,39,0.41,3,79,22,Schmaltz,1,10,8477951,-16,61,0.77215,C,10,21,20232024,1,1,0.13924,R,158,Nick Schmaltz,ARI,1150.6708,28
40,15,44,0.375,2,82,17,Maccelli,1,8,8481711,-4,57,0.69512,L,2,12,20232024,0,1,0.11409,L,149,Matias Maccelli,ARI,974.0365,28
23,19,38,0.49241,2,76,22,Bjugstad,1,59,8475760,11,45,0.5921,C,2,6,20232024,1,1,0.13333,R,165,Nick Bjugstad,ARI,1046.6842,28
32,9,30,0.47795,3,82,13,Kerfoot,0,26,8477021,-15,45,0.54878,C,2,12,20232024,2,3,0.12621,L,103,Alexander Kerfoot,ARI,1046.0487,28
24,16,30,0.38026,2,82,20,Cooley,1,18,8483431,-13,44,0.53658,C,3,13,20232024,1,1,0.13245,L,151,Logan Cooley,ARI,948.8902,28
19,16,31,0.31111,2,81,23,Crouse,0,36,8478474,-7,42,0.51851,L,7,10,20232024,0,1,0.1345,L,171,Lawson Crouse,ARI,1009.0246,28
32,6,25,,1,76,9,Durzi,0,63,8480434,-1,41,0.53947,D,3,16,20232024,0,0,0.06338,R,142,Sean Durzi,ARI,1363.171,28
17,8,20,0.20689,4,45,18,Guenther,1,14,8482699,-1,35,0.77777,R,9,13,20232024,1,2,0.14876,R,121,Dylan Guenther,ARI,976.7333,28
8,19,26,0.30769,4,74,21,Carcone,0,35,8479619,-2,29,0.39189,L,1,2,20232024,1,1,0.18918,L,111,Michael Carcone,ARI,676.2567,28
18,8,26,0.4523,2,67,8,McBain,1,50,8480855,8,26,0.38805,C,0,0,20232024,0,0,0.14285,L,56,Jack McBain,ARI,757.4626,28
21,5,21,,0,80,5,Moser,0,35,8482655,-5,26,0.325,D,0,3,20232024,0,2,0.06493,L,77,J.J. Moser,ARI,1234.2875,28
16,5,16,0.37931,0,51,9,Zucker,0,58,8475722,-5,25,0.49019,L,4,9,20232024,0,0,0.08653,L,104,Jason Zucker,"ARI,NSH",842.4117,28
16,5,21,,2,65,5,Kesselring,0,66,8480891,11,21,0.32307,D,0,0,20232024,0,0,0.06578,R,76,Michael Kesselring,ARI,947.5692,28
15,2,13,,0,68,2,Välimäki,0,12,8479976,12,17,0.25,D,0,4,20232024,0,0,0.02898,L,69,Juuso Välimäki,ARI,1145.6323,28
9,5,14,0.21428,0,75,5,O'Brien,0,153,8477070,0,14,0.18666,C,0,0,20232024,0,0,0.06944,L,72,Liam O'Brien,ARI,583.76,28
7,2,8,0.4976,0,33,3,Hayton,0,26,8480849,-13,10,0.30303,C,1,2,20232024,0,0,0.04545,L,66,Barrett Hayton,ARI,1020.8181,28
7,3,10,,1,51,3,Brown,0,75,8477384,2,10,0.19607,D,0,0,20232024,0,0,0.06818,R,44,Joshua Brown,ARI,885.0784,28
6,4,10,0.0,0,58,4,Dumba,0,55,8476856,-13,10,0.17241,D,0,0,20232024,0,0,0.06557,R,61,Mathew Dumba,"ARI,TBL",1204.2241,28
4,5,9,0.41666,1,11,5,Doan,0,0,8482659,6,9,0.81818,R,0,0,20232024,0,0,0.21739,R,23,Josh Doan,ARI,738.5454,28
6,2,8,0.53488,1,16,2,Boyd,0,2,8476329,3,8,0.5,C,0,0,20232024,0,0,0.16666,R,12,Travis Boyd,ARI,577.3125,28
5,2,7,,0,50,2,Dermott,0,26,8478408,-14,7,0.14,D,0,0,20232024,0,0,0.05263,L,38,Travis Dermott,ARI,1036.76,28
4,1,5,,0,47,1,Stecher,0,24,8479442,5,5,0.10638,D,0,0,20232024,0,0,0.02222,R,45,Troy Stecher,"ARI,EDM",1106.0638,28
3,1,4,,0,5,1,Kolyachonok,0,2,8481609,5,4,0.8,D,0,0,20232024,0,0,0.2,L,5,Vladislav Kolyachonok,ARI,748.4,28
2,0,2,0.23529,0,11,0,Sanford,0,4,8477482,3,2,0.18181,L,0,0,20232024,0,0,0.0,L,9,Zachary Sanford,"ARI,CHI",555.0909,28
48,11,36,0.46768,1,69,12,Granlund,1,32,8475798,-23,60,0.86956,C,1,23,20232024,0,1,0.08955,L,134,Mikael Granlund,SJS,1257.5652,29
29,8,28,0.31304,5,80,16,Eklund,2,30,8482667,-45,45,0.5625,L,8,16,20232024,0,1,0.125,L,128,William Eklund,SJS,1119.725,29
20,17,27,0.32941,0,82,24,Zetterlund,0,33,8480188,-34,44,0.53658,L,6,16,20232024,1,1,0.11764,R,204,Fabian Zetterlund,SJS,1131.3658,29
19,9,24,0.56347,1,48,15,Hertl,1,22,8476881,-26,34,0.70833,C,5,9,20232024,1,1,0.13274,L,113,Tomas Hertl,"SJS,VGK",1254.0416,29
11,11,17,0.36363,1,56,16,Duclair,0,28,8477407,-12,27,0.48214,L,5,10,20232024,0,0,0.16326,L,98,Anthony Duclair,"SJS,TBL",970.4642,29
13,7,17,0.375,1,66,10,Hoffman,0,20,8474884,-21,23,0.34848,C,3,6,20232024,0,0,0.14084,L,71,Mike Hoffman,SJS,823.8939,29
10,10,19,0.22058,3,72,13,Zadina,0,18,8480821,-44,23,0.31944,R,3,4,20232024,0,0,0.09489,L,137,Filip Zadina,SJS,800.3888,29
18,3,21,,0,78,3,Ferraro,0,36,8479983,-38,21,0.26923,D,0,0,20232024,0,0,0.02419,L,124,Mario Ferraro,SJS,1372.1666,29
14,5,17,,1,69,5,Rutta,0,38,8480172,-21,19,0.27536,D,0,0,20232024,0,2,0.07246,R,69,Jan Rutta,SJS,1183.2318,29
7,9,13,0.45625,1,77,11,Kunin,0,83,8479316,-30,18,0.23376,C,2,5,20232024,0,0,0.11224,R,98,Luke Kunin,SJS,944.4415,29
9,5,13,0.35294,0,59,5,Bailey,0,6,8477473,-15,14,0.23728,R,0,1,20232024,0,0,0.07142,R,70,Justin Bailey,SJS,676.8474,29
9,4,11,0.4,0,46,4,Barabanov,0,12,8482222,-24,13,0.2826,L,0,2,20232024,0,0,0.0597,L,67,Alexander Barabanov,SJS,952.3478,29
8,4,12,0.60096,0,63,5,Sturm,0,12,8481477,-25,13,0.20634,C,0,0,20232024,1,1,0.07246,L,69,Nico Sturm,SJS,879.5555,29
6,6,12,,1,57,6,Vlasic,0,26,8471709,-27,12,0.21052,D,0,0,20232024,0,0,0.08333,L,72,Marc-Edouard Vlasic,SJS,976.8421,29
11,1,6,,0,60,1,Addison,0,66,8480884,-35,12,0.2,D,0,6,20232024,0,0,0.01333,R,75,Calen Addison,"MIN,SJS",1041.3666,29
7,5,12,0.47826,0,62,5,Carpenter,0,6,8477846,-16,12,0.19354,C,0,0,20232024,0,0,0.0862,R,58,Ryan Carpenter,SJS,666.1774,29
5,2,4,0.528,1,27,6,Bordeleau,0,18,8482133,-18,11,0.4074,C,4,7,20232024,0,0,0.125,L,48,Thomas Bordeleau,SJS,901.4444,29
8,1,7,,0,51,3,Thrun,0,16,8481567,-22,11,0.21568,D,2,4,20232024,0,0,0.0625,L,48,Henry Thrun,SJS,1199.9803,29
5,5,9,0.28571,0,19,5,Kostin,0,15,8480011,-10,10,0.52631,C,0,1,20232024,0,0,0.23809,L,21,Klim Kostin,"DET,SJS",883.8421,29
9,1,9,,0,30,1,Emberson,0,6,8480834,-4,10,0.33333,D,0,1,20232024,0,0,0.03225,R,31,Ty Emberson,SJS,1112.9666,29
2,4,5,0.25,0,34,7,MacDonald,0,23,8479439,-14,9,0.2647,D,3,4,20232024,0,0,0.14285,L,49,Jacob MacDonald,SJS,721.2941,29
7,2,6,0.3,0,46,2,Labanc,0,16,8478099,-27,9,0.19565,R,0,3,20232024,0,0,0.03333,R,60,Kevin Labanc,SJS,697.326,29
7,1,8,,1,43,1,Okhotiuk,0,44,8481537,-22,8,0.18604,D,0,0,20232024,0,0,0.02083,L,48,Nikita Okhotiuk,"SJS,CGY",986.9534,29
6,2,7,,1,73,2,Burroughs,0,71,8477335,-42,8,0.10958,D,0,1,20232024,0,0,0.02531,R,79,Kyle Burroughs,SJS,1148.7397,29
3,1,4,0.4,0,36,1,Smith,0,40,8479379,-13,4,0.11111,R,0,0,20232024,0,0,0.03225,L,31,Givani Smith,SJS,468.5555,29
37,25,52,0.52631,2,81,37,Tkachuk,1,134,8480801,1,74,0.91358,L,12,22,20232024,0,0,0.10364,L,357,Brady Tkachuk,OTT,1148.5308,30
52,17,50,0.46679,2,75,18,Stützle,2,28,8482116,-17,70,0.93333,C,1,20,20232024,0,0,0.09375,L,192,Tim Stützle,OTT,1267.1066,30
38,21,44,0.4086,4,82,28,Batherson,1,42,8480208,-9,66,0.80487,R,7,22,20232024,0,0,0.14285,R,196,Drake Batherson,OTT,1090.4024,30
43,16,42,0.57986,2,82,21,Giroux,1,26,8473512,-14,64,0.78048,R,3,19,20232024,2,3,0.11475,R,183,Claude Giroux,OTT,1205.5243,30
24,15,33,0.57142,4,57,17,Tarasenko,0,12,8475765,13,41,0.71929,R,2,8,20232024,0,0,0.14655,L,116,Vladimir Tarasenko,"OTT,FLA",962.9473,30
27,7,25,,2,82,14,Chychrun,0,60,8479345,-30,41,0.5,D,7,16,20232024,0,0,0.06862,L,204,Jakob Chychrun,OTT,1343.3902,30
28,7,24,1.0,3,79,10,Sanderson,1,23,8482105,8,38,0.48101,D,3,14,20232024,0,0,0.06329,L,158,Jake Sanderson,OTT,1393.1012,30
24,10,33,0.33333,3,72,11,Joseph,0,51,8478472,-4,35,0.48611,R,0,0,20232024,1,2,0.0887,L,124,Mathieu Joseph,OTT,988.3194,30
14,11,17,0.52146,3,50,16,Norris,0,22,8480064,-6,30,0.6,C,5,12,20232024,0,1,0.13913,L,115,Josh Norris,OTT,1058.24,30
21,8,23,,0,51,9,Chabot,0,22,8478469,-3,30,0.58823,D,1,7,20232024,0,0,0.07627,L,118,Thomas Chabot,OTT,1382.7058,30
18,5,21,0.50604,1,41,9,Pinto,1,14,8481596,9,27,0.65853,C,4,6,20232024,0,0,0.08181,R,110,Shane Pinto,OTT,1086.5609,30
13,10,23,0.43875,1,72,13,Greig,0,66,8482092,10,26,0.36111,C,2,2,20232024,1,1,0.13402,L,97,Ridly Greig,OTT,884.5833,30
20,4,24,,0,69,5,Zub,0,32,8482245,5,25,0.36231,D,0,0,20232024,1,1,0.05882,R,85,Artem Zub,OTT,1261.0869,30
17,3,19,,0,76,3,Brannstrom,0,36,8480073,5,20,0.26315,D,0,0,20232024,0,1,0.03896,L,77,Erik Brannstrom,OTT,995.4605,30
10,6,15,0.23913,0,80,8,Kelly,0,30,8480448,-8,18,0.225,C,0,0,20232024,2,3,0.09302,L,86,Parker Kelly,OTT,702.4,30
4,7,11,0.4054,2,74,11,Kubalik,0,19,8477330,-30,15,0.2027,L,4,4,20232024,0,0,0.12087,L,91,Dominik Kubalik,OTT,727.3108,30
10,4,13,,0,72,4,Bernard-Docker,0,25,8480879,-7,14,0.19444,D,0,0,20232024,0,1,0.07843,R,51,Jacob Bernard-Docker,OTT,941.6111,30
5,5,10,0.54441,0,63,5,Kastelic,0,63,8480355,-5,10,0.15873,C,0,0,20232024,0,0,0.08333,R,60,Mark Kastelic,OTT,463.4603,30
4,2,6,,0,48,2,Hamonic,0,40,8474612,-10,6,0.125,D,0,0,20232024,0,0,0.04,R,50,Travis Hamonic,OTT,884.125,30
2,2,4,0.33333,0,21,2,Katchouk,0,0,8479383,-4,4,0.19047,L,0,0,20232024,0,0,0.11111,L,18,Boris Katchouk,"CHI,OTT",582.8095,30
1,2,3,,1,13,2,Crookshank,0,4,8481065,-3,3,0.23076,C,0,0,20232024,0,0,0.1,L,20,Angus Crookshank,OTT,606.7692,30
1,2,3,0.61764,1,30,2,MacEwen,0,57,8479772,-4,3,0.1,R,0,0,20232024,0,0,0.11764,R,17,Zack MacEwen,OTT,383.9666,30
1,2,3,0.52027,1,37,2,Chartier,0,14,8478078,-4,3,0.08108,C,0,0,20232024,0,0,0.05,L,40,Rourke Chartier,OTT,646.1621,30
2,0,2,0.5,0,7,0,Highmore,0,0,8478146,0,2,0.28571,C,0,0,20232024,0,0,0.0,L,1,Matthew Highmore,OTT,462.5714,30
1,1,2,0.4074,0,20,1,Smejkal,0,4,8484314,-6,2,0.1,L,0,0,20232024,0,0,0.1,L,10,Jiri Smejkal,OTT,568.7,30
100,31,91,0.5,6,81,44,Kucherov,1,22,8476453,8,144,1.77777,R,13,53,20232024,0,0,0.14379,L,306,Nikita Kucherov,TBL,1300.1234,31
44,31,58,0.45652,12,81,46,Point,0,14,8478010,-16,90,1.11111,C,15,32,20232024,0,0,0.20264,R,227,Brayden Point,TBL,1202.3456,31
41,21,42,0.56043,6,79,40,Stamkos,0,34,8474564,-21,81,1.02531,C,19,39,20232024,0,0,0.15267,R,262,Steven Stamkos,TBL,1093.7088,31
63,9,45,,2,78,13,Hedman,0,76,8475167,18,76,0.97435,D,4,31,20232024,0,0,0.07738,L,168,Victor Hedman,TBL,1488.2564,31
49,24,66,0.40983,3,82,26,Hagel,1,79,8479542,1,75,0.91463,L,2,7,20232024,0,2,0.1413,L,184,Brandon Hagel,TBL,1155.3536,31
22,15,32,0.54294,2,82,24,Paul,0,27,8477426,-16,46,0.56097,L,9,14,20232024,0,0,0.15686,L,153,Nick Paul,TBL,1035.5975,31
25,15,36,0.49197,3,79,20,Cirelli,1,38,8478519,2,45,0.56962,C,3,7,20232024,2,2,0.15503,L,129,Anthony Cirelli,TBL,1111.1265,31
27,5,26,,2,82,6,Raddysh,1,21,8478178,-3,33,0.40243,D,1,7,20232024,0,0,0.0594,R,101,Darren Raddysh,TBL,1146.3414,31
14,9,21,0.46153,2,81,11,Eyssimont,0,104,8479591,7,25,0.30864,C,2,4,20232024,0,0,0.07382,L,149,Michael Eyssimont,TBL,711.1728,31
22,2,24,,1,77,2,Perbix,1,10,8480246,8,24,0.31168,D,0,0,20232024,0,0,0.03508,R,57,Nick Perbix,TBL,1024.8961,31
17,2,12,,0,34,2,Sergachev,0,16,8479410,-16,19,0.55882,D,0,7,20232024,0,0,0.03773,L,53,Mikhail Sergachev,TBL,1353.3529,31
7,8,13,0.38461,0,17,8,Duclair,0,6,8477407,4,15,0.88235,L,0,2,20232024,0,0,0.25806,L,31,Anthony Duclair,"SJS,TBL",867.2352,31
11,4,15,0.36363,0,57,4,Sheary,0,12,8477839,-3,15,0.26315,L,0,0,20232024,0,0,0.08,L,50,Conor Sheary,TBL,666.1403,31
7,6,12,0.35937,0,55,7,Jeannot,0,75,8479661,-10,14,0.25454,L,1,2,20232024,0,0,0.11864,L,59,Tanner Jeannot,TBL,721.0909,31
11,2,13,,0,69,2,Cernak,0,63,8478416,5,13,0.1884,D,0,0,20232024,0,0,0.03773,R,53,Erik Cernak,TBL,1151.1594,31
1,9,10,0.56012,1,81,10,Glendening,0,39,8476822,-2,11,0.1358,C,0,0,20232024,1,1,0.17543,R,57,Luke Glendening,TBL,696.9753,31
7,3,10,,0,59,3,de Haan,0,22,8475177,-9,10,0.16949,D,0,0,20232024,0,0,0.05357,L,56,Calvin de Haan,TBL,997.5254,31
3,4,7,0.5,0,36,6,Barré-Boulet,0,10,8479718,-9,9,0.25,C,2,2,20232024,0,0,0.13043,L,46,Alex Barré-Boulet,TBL,671.3333,31
3,4,7,0.50322,2,69,6,Motte,0,28,8477353,-8,9,0.13043,C,0,0,20232024,2,2,0.07228,L,83,Tyler Motte,TBL,746.5797,31
3,4,7,0.0,0,30,4,Chaffee,0,4,8482070,2,7,0.23333,R,0,0,20232024,0,0,0.14814,R,27,Mitchell Chaffee,TBL,677.3,31
4,1,5,,0,24,1,Fleury,0,20,8477938,5,5,0.20833,D,0,0,20232024,0,0,0.04,L,25,Haydn Fleury,TBL,967.4166,31
5,0,5,,0,37,0,Lilleberg,0,16,8482929,-15,5,0.13513,D,0,0,20232024,0,0,0.0,L,31,Emil Lilleberg,TBL,972.2702,31
2,2,4,0.0,0,33,2,Watson,0,93,8475766,2,4,0.12121,L,0,0,20232024,0,0,0.11764,R,17,Austin Watson,TBL,435.8787,31
2,0,2,,0,9,0,Koepke,0,0,8481043,0,2,0.22222,L,0,0,20232024,0,0,0.0,L,9,Cole Koepke,TBL,402.1111,31
2,0,2,,0,13,0,Crozier,0,7,8481719,-2,2,0.15384,D,0,0,20232024,0,0,0.0,R,13,Max Crozier,TBL,776.0769,31
23,21,36,0.33333,7,82,37,Vatrano,2,85,8478366,-20,60,0.7317,R,13,20,20232024,3,4,0.13602,L,272,Frank Vatrano,ANA,1100.6829,32
34,16,41,0.33333,5,76,20,Terry,1,24,8478873,-10,54,0.71052,R,4,13,20232024,0,0,0.11627,R,172,Troy Terry,ANA,1097.2763,32
24,11,27,0.52908,3,60,18,Henrique,0,33,8474641,3,42,0.7,C,5,10,20232024,2,5,0.16216,L,111,Adam Henrique,"ANA,EDM",1055.4666,32
23,14,32,0.51715,3,64,19,McTavish,1,86,8482745,-23,42,0.65625,C,4,8,20232024,1,2,0.14615,L,130,Mason McTavish,ANA,976.5468,32
30,9,26,0.4609,0,79,11,Strome,0,86,8476458,-20,41,0.51898,C,2,15,20232024,0,0,0.08396,R,131,Ryan Strome,ANA,947.9367,32
34,3,20,,0,81,5,Fowler,0,24,8475764,-36,39,0.48148,D,2,18,20232024,0,1,0.04587,L,109,Cam Fowler,ANA,1465.3703,32
18,13,29,0.35897,5,63,18,Killorn,1,54,8473986,-15,36,0.57142,L,5,7,20232024,0,0,0.12413,L,145,Alex Killorn,ANA,1123.9206,32
17,8,20,0.34759,0,55,12,Carlsson,0,16,8484153,-11,29,0.52727,C,4,9,20232024,0,0,0.11009,L,109,Leo Carlsson,ANA,1086.5454,32
24,4,20,,0,63,4,Mintyukov,0,24,8483490,-20,28,0.44444,D,0,7,20232024,0,1,0.04545,L,88,Pavel Mintyukov,ANA,1130.6825,32
11,9,20,0.41463,0,68,11,Leason,0,14,8481517,-7,22,0.32352,R,0,0,20232024,2,2,0.12087,R,91,Brett Leason,ANA,780.5294,32
12,5,13,0.34,1,81,7,Silfverberg,0,24,8475164,4,19,0.23456,R,1,4,20232024,1,2,0.06862,R,102,Jakob Silfverberg,ANA,783.037,32
12,6,17,,0,66,6,Gudas,0,128,8475462,14,18,0.27272,D,0,0,20232024,0,1,0.06818,R,88,Radko Gudas,ANA,1170.2727,32
15,2,14,,1,71,2,LaCombe,0,24,8481605,-24,17,0.23943,D,0,2,20232024,0,1,0.03636,L,55,Jackson LaCombe,ANA,1162.6338,32
9,5,14,0.38405,1,31,6,Zegras,0,30,8481533,-1,15,0.48387,C,1,1,20232024,0,0,0.08219,L,73,Trevor Zegras,ANA,1025.2903,32
10,5,14,0.3125,0,52,5,Jones,0,33,8479368,-6,15,0.28846,L,0,1,20232024,0,0,0.06578,L,76,Max Jones,ANA,723.4807,32
13,1,13,,0,68,1,Vaakanainen,0,26,8480001,0,14,0.20588,D,0,0,20232024,0,1,0.01492,L,67,Urho Vaakanainen,ANA,1048.5588,32
6,4,9,0.44041,0,46,5,Lundeström,0,2,8480806,-1,11,0.23913,C,0,1,20232024,1,1,0.13157,L,38,Isac Lundeström,ANA,860.4565,32
3,5,8,0.50955,0,61,8,Carrick,0,90,8475842,-11,11,0.18032,C,1,1,20232024,2,2,0.10389,R,77,Sam Carrick,"ANA,EDM",757.6065,32
7,2,7,,0,26,2,Zellweger,0,4,8482803,-6,9,0.34615,D,0,2,20232024,0,0,0.05882,L,34,Olen Zellweger,ANA,1157.0769,32
6,0,6,,0,32,0,Lindström,0,18,8480184,12,6,0.1875,D,0,0,20232024,0,0,0.0,R,14,Gustav Lindström,"MTL,ANA",927.125,32
4,1,4,,0,10,1,Drysdale,0,4,8482142,-2,5,0.5,D,0,0,20232024,0,1,0.04761,R,21,Jamie Drysdale,"ANA,PHI",1295.3,32
4,0,4,,0,55,0,Lyubushkin,0,51,8480950,-13,4,0.07272,D,0,0,20232024,0,0,0.0,R,38,Ilya Lyubushkin,"ANA,TOR",1028.9272,32
3,1,4,0.5,0,68,1,Johnston,0,117,8477527,-12,4,0.05882,L,0,0,20232024,0,0,0.02272,L,44,Ross Johnston,ANA,491.8235,32
2,1,3,,0,7,1,Luneau,0,4,8483482,1,3,0.42857,D,0,0,20232024,0,0,0.0909,R,11,Tristan Luneau,ANA,1072.2857,32
2,1,3,0.41666,0,24,1,McGinn,0,4,8476934,-5,3,0.125,L,0,0,20232024,0,0,0.04166,L,24,Brock McGinn,ANA,664.7083,32
